"","Country","currency","price","category","name","X1.EUR.in.Currency","X1.USD.in.Currency","EUR.Average.Monthly.Salary","USD.Average.Monthly.Salary","price_eur","months_to_buy_product"
"3755","Netherlands","EUR",1409,"iphone","iPhone 14 512GB (PRODUCT)RED",1,0.97,3100.58,3207.71,1409,0.45443110643815
"3756","Netherlands","EUR",589,"ipad","10.9-inch iPad Wi‑Fi 64GB - Pink",1,0.97,3100.58,3207.71,589,0.189964458262648
"3757","Netherlands","EUR",1669,"mac","24-inch Blue iMac with 4.5K Retina display",1,0.97,3100.58,3207.71,1669,0.538286385127944
"3758","Netherlands","EUR",1449,"mac","24-inch Blue iMac with 4.5K Retina display",1,0.97,3100.58,3207.71,1449,0.467331918544272
"3759","Netherlands","EUR",1449,"mac","24-inch Pink iMac with 4.5K Retina display",1,0.97,3100.58,3207.71,1449,0.467331918544272
"3760","Netherlands","EUR",1299,"iphone","iPhone 14 Plus 256GB Starlight",1,0.97,3100.58,3207.71,1299,0.418953873146315
"3761","Netherlands","EUR",1299,"iphone","iPhone 14 Plus 256GB Blue",1,0.97,3100.58,3207.71,1299,0.418953873146315
"3762","Netherlands","EUR",3044,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",1,0.97,3100.58,3207.71,3044,0.98175180127589
"3763","Netherlands","EUR",1409,"iphone","iPhone 14 512GB Purple",1,0.97,3100.58,3207.71,1409,0.45443110643815
"3764","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",1,0.97,3100.58,3207.71,989,0.318972579323868
"3765","Netherlands","EUR",789,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Space Gray",1,0.97,3100.58,3207.71,789,0.254468518793258
"3766","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Space Gray",1,0.97,3100.58,3207.71,989,0.318972579323868
"3767","Netherlands","EUR",789,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue",1,0.97,3100.58,3207.71,789,0.254468518793258
"3768","Netherlands","EUR",2149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1,0.97,3100.58,3207.71,2149,0.693096130401409
"3769","Netherlands","EUR",1149,"iphone","iPhone 14 256GB Midnight",1,0.97,3100.58,3207.71,1149,0.370575827748357
"3770","Netherlands","EUR",2749,"mac","14-inch MacBook Pro - Space Gray",1,0.97,3100.58,3207.71,2749,0.88660831199324
"3771","Netherlands","EUR",789,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Purple",1,0.97,3100.58,3207.71,789,0.254468518793258
"3772","Netherlands","EUR",1949,"ipad","11-inch iPad Pro Wi-Fi 1TB - Silver",1,0.97,3100.58,3207.71,1949,0.628592069870798
"3773","Netherlands","EUR",789,"ipad","10.9-inch iPad Wi‑Fi 256GB - Yellow",1,0.97,3100.58,3207.71,789,0.254468518793258
"3774","Netherlands","EUR",1069,"ipad","11-inch iPad Pro Wi-Fi 128GB - Space Gray",1,0.97,3100.58,3207.71,1069,0.344774203536113
"3775","Netherlands","EUR",2749,"mac","16-inch MacBook Pro - Silver",1,0.97,3100.58,3207.71,2749,0.88660831199324
"3776","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Space Gray",1,0.97,3100.58,3207.71,989,0.318972579323868
"3777","Netherlands","EUR",789,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Blue",1,0.97,3100.58,3207.71,789,0.254468518793258
"3778","Netherlands","EUR",989,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink",1,0.97,3100.58,3207.71,989,0.318972579323868
"3779","Netherlands","EUR",1669,"mac","24-inch Purple iMac with 4.5K Retina display",1,0.97,3100.58,3207.71,1669,0.538286385127944
"3780","Netherlands","EUR",589,"ipad","10.9-inch iPad Wi‑Fi 64GB - Yellow",1,0.97,3100.58,3207.71,589,0.189964458262648
"3781","Netherlands","EUR",1189,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Purple",1,0.97,3100.58,3207.71,1189,0.383476639854479
"3782","Netherlands","EUR",1019,"iphone","iPhone 14 128GB (PRODUCT)RED",1,0.97,3100.58,3207.71,1019,0.32864818840346
"3783","Netherlands","EUR",2149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",1,0.97,3100.58,3207.71,2149,0.693096130401409
"3784","Netherlands","EUR",1409,"iphone","iPhone 14 512GB Blue",1,0.97,3100.58,3207.71,1409,0.45443110643815
"3785","Netherlands","EUR",1869,"iphone","iPhone 14 Pro Max 512GB Gold",1,0.97,3100.58,3207.71,1869,0.602790445658554
"3786","Netherlands","EUR",1409,"iphone","iPhone 14 512GB Midnight",1,0.97,3100.58,3207.71,1409,0.45443110643815
"3787","Netherlands","EUR",1559,"iphone","iPhone 14 Plus 512GB Purple",1,0.97,3100.58,3207.71,1559,0.502809151836108
"3788","Netherlands","EUR",989,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Blue",1,0.97,3100.58,3207.71,989,0.318972579323868
"3789","Netherlands","EUR",1019,"iphone","iPhone 14 128GB Blue",1,0.97,3100.58,3207.71,1019,0.32864818840346
"3790","Netherlands","EUR",1189,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Space Gray",1,0.97,3100.58,3207.71,1189,0.383476639854479
"3791","Netherlands","EUR",789,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Pink",1,0.97,3100.58,3207.71,789,0.254468518793258
"3792","Netherlands","EUR",989,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver",1,0.97,3100.58,3207.71,989,0.318972579323868
"3793","Netherlands","EUR",1169,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",1,0.97,3100.58,3207.71,1169,0.377026233801418
"3794","Netherlands","EUR",1149,"iphone","iPhone 14 256GB Starlight",1,0.97,3100.58,3207.71,1149,0.370575827748357
"3795","Netherlands","EUR",789,"ipad","10.9-inch iPad Wi‑Fi 256GB - Pink",1,0.97,3100.58,3207.71,789,0.254468518793258
"3796","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Purple",1,0.97,3100.58,3207.71,989,0.318972579323868
"3797","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Pink",1,0.97,3100.58,3207.71,989,0.318972579323868
"3798","Netherlands","EUR",989,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Pink",1,0.97,3100.58,3207.71,989,0.318972579323868
"3799","Netherlands","EUR",589,"ipad","10.9-inch iPad Wi‑Fi 64GB - Silver",1,0.97,3100.58,3207.71,589,0.189964458262648
"3800","Netherlands","EUR",1189,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Pink",1,0.97,3100.58,3207.71,1189,0.383476639854479
"3801","Netherlands","EUR",2449,"ipad","11-inch iPad Pro Wi-Fi 2TB - Silver",1,0.97,3100.58,3207.71,2449,0.789852221197324
"3802","New Zealand","NZD",2149,"mac","24-inch Green iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3803","New Zealand","NZD",2199,"iphone","iPhone 14 512GB Blue",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3804","New Zealand","NZD",2199,"iphone","iPhone 14 512GB Purple",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3805","New Zealand","NZD",1799,"iphone","iPhone 14 Plus 128GB Blue",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3806","New Zealand","NZD",2499,"mac","24-inch Green iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1487.5,0.473003052658357
"3807","New Zealand","NZD",1799,"iphone","iPhone 14 256GB Blue",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3808","New Zealand","NZD",2199,"iphone","iPhone 14 512GB Starlight",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3809","New Zealand","NZD",2249,"ipad","11-inch iPad Pro Wi-Fi 512GB - Silver",1.68,1.63,3144.8,3253.45,1338.69047619048,0.425683819699337
"3810","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Blue",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3811","New Zealand","NZD",2499,"mac","24-inch Orange iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1487.5,0.473003052658357
"3812","New Zealand","NZD",2849,"mac","24-inch Green iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1695.83333333333,0.539249978800984
"3813","New Zealand","NZD",1799,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Starlight",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3814","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Purple",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3815","New Zealand","NZD",2699,"mac","MacBook Air with M2 chip - Space Gray",1.68,1.63,3144.8,3253.45,1606.54761904762,0.510858439025572
"3816","New Zealand","NZD",3399,"mac","14-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,2023.21428571429,0.643352291310826
"3817","New Zealand","NZD",2399,"iphone","iPhone 14 Pro Max 256GB Silver",1.68,1.63,3144.8,3253.45,1427.97619047619,0.454075359474749
"3818","New Zealand","NZD",2149,"mac","MacBook Air with M2 chip - Silver",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3819","New Zealand","NZD",1799,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Blue",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3820","New Zealand","NZD",4299,"mac","14-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,2558.92857142857,0.813701529963295
"3821","New Zealand","NZD",1799,"iphone","iPhone 14 256GB Purple",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3822","New Zealand","NZD",3049,"ipad","11-inch iPad Pro Wi-Fi 1TB - Silver",1.68,1.63,3144.8,3253.45,1814.88095238095,0.577105365168199
"3823","New Zealand","NZD",6049,"mac","16-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,3600.59523809524,1.14493616067643
"3824","New Zealand","NZD",1749,"mac","MacBook Air with M1 chip - Silver",1.68,1.63,3144.8,3253.45,1041.07142857143,0.331045353781299
"3825","New Zealand","NZD",2699,"mac","MacBook Air with M2 chip - Silver",1.68,1.63,3144.8,3253.45,1606.54761904762,0.510858439025572
"3826","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Space Gray",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3827","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Starlight",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3828","New Zealand","NZD",1799,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 256GB - Purple",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3829","New Zealand","NZD",2199,"iphone","iPhone 14 Pro Max 128GB Silver",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3830","New Zealand","NZD",3349,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1.68,1.63,3144.8,3253.45,1993.45238095238,0.633888444719022
"3831","New Zealand","NZD",2649,"mac","13-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,1576.78571428571,0.501394592433768
"3832","New Zealand","NZD",4299,"mac","14-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,2558.92857142857,0.813701529963295
"3833","New Zealand","NZD",6049,"mac","16-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,3600.59523809524,1.14493616067643
"3834","New Zealand","NZD",4299,"mac","16-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,2558.92857142857,0.813701529963295
"3835","New Zealand","NZD",2799,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1.68,1.63,3144.8,3253.45,1666.07142857143,0.52978613220918
"3836","New Zealand","NZD",1849,"ipad","11-inch iPad Pro Wi-Fi 256GB - Silver",1.68,1.63,3144.8,3253.45,1100.59523809524,0.349973046964907
"3837","New Zealand","NZD",1649,"ipad","11-inch iPad Pro Wi-Fi 128GB - Space Gray",1.68,1.63,3144.8,3253.45,981.547619047619,0.312117660597691
"3838","New Zealand","NZD",2699,"mac","MacBook Air with M2 chip - Starlight",1.68,1.63,3144.8,3253.45,1606.54761904762,0.510858439025572
"3839","New Zealand","NZD",4649,"mac","16-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,2767.26190476191,0.879948456105922
"3840","New Zealand","NZD",2149,"mac","MacBook Air with M2 chip - Starlight",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3841","New Zealand","NZD",1499,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Yellow",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3842","New Zealand","NZD",2299,"mac","13-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,1368.45238095238,0.435147666291141
"3843","New Zealand","NZD",1499,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Silver",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3844","New Zealand","NZD",1199,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Silver",1.68,1.63,3144.8,3253.45,713.690476190476,0.226943041271456
"3845","New Zealand","NZD",1949,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1.68,1.63,3144.8,3253.45,1160.11904761905,0.368900740148514
"3846","New Zealand","NZD",4649,"mac","16-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,2767.26190476191,0.879948456105922
"3847","New Zealand","NZD",1649,"ipad","11-inch iPad Pro Wi-Fi 128GB - Silver",1.68,1.63,3144.8,3253.45,981.547619047619,0.312117660597691
"3848","New Zealand","NZD",1999,"iphone","iPhone 14 Plus 256GB (PRODUCT)RED",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3849","New Zealand","NZD",4299,"mac","16-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,2558.92857142857,0.813701529963295
"3850","New Zealand","NZD",3349,"ipad","11-inch iPad Pro Wi-Fi + Cellular 1TB - Space Gray",1.68,1.63,3144.8,3253.45,1993.45238095238,0.633888444719022
"3851","New Zealand","NZD",1199,"ipad","10.9-inch iPad Air Wi-Fi 64GB - Space Gray",1.68,1.63,3144.8,3253.45,713.690476190476,0.226943041271456
"3852","New Zealand","NZD",1749,"mac","MacBook Air with M1 chip - Gold",1.68,1.63,3144.8,3253.45,1041.07142857143,0.331045353781299
"3853","New Zealand","NZD",3849,"ipad","11-inch iPad Pro Wi-Fi 2TB - Space Gray",1.68,1.63,3144.8,3253.45,2291.07142857143,0.728526910637061
"3854","New Zealand","NZD",2299,"mac","13-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,1368.45238095238,0.435147666291141
"3855","New Zealand","NZD",2799,"iphone","iPhone 14 Pro Max 512GB Space Black",1.68,1.63,3144.8,3253.45,1666.07142857143,0.52978613220918
"3856","New Zealand","NZD",2649,"mac","13-inch MacBook Pro - Silver",1.68,1.63,3144.8,3253.45,1576.78571428571,0.501394592433768
"3857","New Zealand","NZD",2149,"mac","24-inch Silver iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3858","New Zealand","NZD",4499,"ipad","12.9-inch iPad Pro Wi-Fi 2TB - Space Gray",1.68,1.63,3144.8,3253.45,2677.97619047619,0.851556916330511
"3859","New Zealand","NZD",1999,"iphone","iPhone 14 Plus 256GB Blue",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3860","New Zealand","NZD",2399,"iphone","iPhone 14 Plus 512GB (PRODUCT)RED",1.68,1.63,3144.8,3253.45,1427.97619047619,0.454075359474749
"3861","New Zealand","NZD",2999,"iphone","iPhone 14 Pro 1TB Gold",1.68,1.63,3144.8,3253.45,1785.11904761905,0.567641518576395
"3862","New Zealand","NZD",2399,"iphone","iPhone 14 Pro Max 256GB Deep Purple",1.68,1.63,3144.8,3253.45,1427.97619047619,0.454075359474749
"3863","New Zealand","NZD",2199,"iphone","iPhone 14 Pro Max 128GB Gold",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3864","New Zealand","NZD",2249,"ipad","11-inch iPad Pro Wi-Fi 512GB - Space Gray",1.68,1.63,3144.8,3253.45,1338.69047619048,0.425683819699337
"3865","New Zealand","NZD",1999,"iphone","iPhone 14 Pro 128GB Space Black",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3866","New Zealand","NZD",2799,"iphone","iPhone 14 Pro Max 512GB Gold",1.68,1.63,3144.8,3253.45,1666.07142857143,0.52978613220918
"3867","New Zealand","NZD",1199,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Yellow",1.68,1.63,3144.8,3253.45,713.690476190476,0.226943041271456
"3868","New Zealand","NZD",2999,"iphone","iPhone 14 Pro 1TB Silver",1.68,1.63,3144.8,3253.45,1785.11904761905,0.567641518576395
"3869","New Zealand","NZD",1499,"ipad","10.9-inch iPad Wi‑Fi + Cellular 256GB - Pink",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3870","New Zealand","NZD",3699,"ipad","12.9-inch iPad Pro Wi-Fi 1TB - Space Gray",1.68,1.63,3144.8,3253.45,2201.78571428571,0.700135370861649
"3871","New Zealand","NZD",1799,"iphone","iPhone 14 Plus 128GB (PRODUCT)RED",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3872","New Zealand","NZD",2149,"mac","MacBook Air with M2 chip - Space Gray",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3873","New Zealand","NZD",1999,"iphone","iPhone 14 Plus 256GB Starlight",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3874","New Zealand","NZD",2399,"iphone","iPhone 14 Plus 512GB Blue",1.68,1.63,3144.8,3253.45,1427.97619047619,0.454075359474749
"3875","New Zealand","NZD",2149,"mac","24-inch Blue iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3876","New Zealand","NZD",2849,"mac","24-inch Blue iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1695.83333333333,0.539249978800984
"3877","New Zealand","NZD",3849,"ipad","11-inch iPad Pro Wi-Fi 2TB - Silver",1.68,1.63,3144.8,3253.45,2291.07142857143,0.728526910637061
"3878","New Zealand","NZD",1599,"iphone","iPhone 14 128GB Purple",1.68,1.63,3144.8,3253.45,951.785714285714,0.302653814005887
"3879","New Zealand","NZD",2599,"iphone","iPhone 14 Pro 512GB Silver",1.68,1.63,3144.8,3253.45,1547.02380952381,0.491930745841964
"3880","New Zealand","NZD",2199,"iphone","iPhone 14 Pro Max 128GB Deep Purple",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3881","New Zealand","NZD",1199,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Pink",1.68,1.63,3144.8,3253.45,713.690476190476,0.226943041271456
"3882","New Zealand","NZD",2549,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1.68,1.63,3144.8,3253.45,1517.2619047619,0.482466899250161
"3883","New Zealand","NZD",1949,"ipad","11-inch iPad Pro Wi-Fi + Cellular 128GB - Silver",1.68,1.63,3144.8,3253.45,1160.11904761905,0.368900740148514
"3884","New Zealand","NZD",2499,"ipad","12.9-inch iPad Pro Wi-Fi 256GB - Space Gray",1.68,1.63,3144.8,3253.45,1487.5,0.473003052658357
"3885","New Zealand","NZD",2149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Space Gray",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3886","New Zealand","NZD",2599,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 128GB - Space Gray",1.68,1.63,3144.8,3253.45,1547.02380952381,0.491930745841964
"3887","New Zealand","NZD",2599,"iphone","iPhone 14 Pro 512GB Space Black",1.68,1.63,3144.8,3253.45,1547.02380952381,0.491930745841964
"3888","New Zealand","NZD",4799,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",1.68,1.63,3144.8,3253.45,2856.54761904762,0.908339995881334
"3889","New Zealand","NZD",3399,"mac","14-inch MacBook Pro - Space Gray",1.68,1.63,3144.8,3253.45,2023.21428571429,0.643352291310826
"3890","New Zealand","NZD",4149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 2TB - Space Gray",1.68,1.63,3144.8,3253.45,2469.64285714286,0.785309990187884
"3891","New Zealand","NZD",2549,"ipad","11-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",1.68,1.63,3144.8,3253.45,1517.2619047619,0.482466899250161
"3892","New Zealand","NZD",1799,"iphone","iPhone 14 256GB Midnight",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3893","New Zealand","NZD",1999,"iphone","iPhone 14 Pro 128GB Deep Purple",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3894","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi 256GB - Blue",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3895","New Zealand","NZD",1849,"ipad","11-inch iPad Pro Wi-Fi 256GB - Space Gray",1.68,1.63,3144.8,3253.45,1100.59523809524,0.349973046964907
"3896","New Zealand","NZD",2199,"iphone","iPhone 14 Pro 256GB Silver",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3897","New Zealand","NZD",4149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",1.68,1.63,3144.8,3253.45,2469.64285714286,0.785309990187884
"3898","New Zealand","NZD",2149,"ipad","11-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3899","New Zealand","NZD",2499,"mac","24-inch Silver iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1487.5,0.473003052658357
"3900","New Zealand","NZD",1599,"iphone","iPhone 14 128GB Starlight",1.68,1.63,3144.8,3253.45,951.785714285714,0.302653814005887
"3901","New Zealand","NZD",2849,"mac","24-inch Orange iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1695.83333333333,0.539249978800984
"3902","New Zealand","NZD",1799,"iphone","iPhone 14 256GB (PRODUCT)RED",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3903","New Zealand","NZD",2199,"iphone","iPhone 14 512GB (PRODUCT)RED",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3904","New Zealand","NZD",3199,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Space Gray",1.68,1.63,3144.8,3253.45,1904.16666666667,0.605496904943611
"3905","New Zealand","NZD",1599,"iphone","iPhone 14 128GB Midnight",1.68,1.63,3144.8,3253.45,951.785714285714,0.302653814005887
"3906","New Zealand","NZD",3199,"iphone","iPhone 14 Pro Max 1TB Deep Purple",1.68,1.63,3144.8,3253.45,1904.16666666667,0.605496904943611
"3907","New Zealand","NZD",2899,"ipad","12.9-inch iPad Pro Wi-Fi 512GB - Silver",1.68,1.63,3144.8,3253.45,1725.59523809524,0.548713825392787
"3908","New Zealand","NZD",1199,"ipad","10.9-inch iPad Wi‑Fi + Cellular 64GB - Blue",1.68,1.63,3144.8,3253.45,713.690476190476,0.226943041271456
"3909","New Zealand","NZD",3999,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 1TB - Silver",1.68,1.63,3144.8,3253.45,2380.35714285714,0.756918450412472
"3910","New Zealand","NZD",4799,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 2TB - Silver",1.68,1.63,3144.8,3253.45,2856.54761904762,0.908339995881334
"3911","New Zealand","NZD",3199,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 512GB - Silver",1.68,1.63,3144.8,3253.45,1904.16666666667,0.605496904943611
"3912","New Zealand","NZD",1999,"iphone","iPhone 14 Pro 128GB Silver",1.68,1.63,3144.8,3253.45,1189.88095238095,0.378364586740318
"3913","New Zealand","NZD",2199,"iphone","iPhone 14 Pro 256GB Gold",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3914","New Zealand","NZD",2849,"mac","24-inch Silver iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1695.83333333333,0.539249978800984
"3915","New Zealand","NZD",2699,"mac","MacBook Air with M2 chip - Midnight",1.68,1.63,3144.8,3253.45,1606.54761904762,0.510858439025572
"3916","New Zealand","NZD",2499,"mac","24-inch Blue iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1487.5,0.473003052658357
"3917","New Zealand","NZD",1799,"iphone","iPhone 14 Plus 128GB Starlight",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3918","New Zealand","NZD",1799,"iphone","iPhone 14 256GB Starlight",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3919","New Zealand","NZD",1749,"mac","MacBook Air with M1 chip - Space Gray",1.68,1.63,3144.8,3253.45,1041.07142857143,0.331045353781299
"3920","New Zealand","NZD",2199,"iphone","iPhone 14 512GB Midnight",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3921","New Zealand","NZD",2199,"iphone","iPhone 14 Pro 256GB Space Black",1.68,1.63,3144.8,3253.45,1308.92857142857,0.416219973107534
"3922","New Zealand","NZD",2599,"iphone","iPhone 14 Pro 512GB Deep Purple",1.68,1.63,3144.8,3253.45,1547.02380952381,0.491930745841964
"3923","New Zealand","NZD",2399,"iphone","iPhone 14 Plus 512GB Midnight",1.68,1.63,3144.8,3253.45,1427.97619047619,0.454075359474749
"3924","New Zealand","NZD",2999,"iphone","iPhone 14 Pro 1TB Deep Purple",1.68,1.63,3144.8,3253.45,1785.11904761905,0.567641518576395
"3925","New Zealand","NZD",1799,"iphone","iPhone 14 Plus 128GB Purple",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3926","New Zealand","NZD",3199,"iphone","iPhone 14 Pro Max 1TB Space Black",1.68,1.63,3144.8,3253.45,1904.16666666667,0.605496904943611
"3927","New Zealand","NZD",2799,"iphone","iPhone 14 Pro Max 512GB Silver",1.68,1.63,3144.8,3253.45,1666.07142857143,0.52978613220918
"3928","New Zealand","NZD",899,"ipad","10.9-inch iPad Wi‑Fi 64GB - Pink",1.68,1.63,3144.8,3253.45,535.119047619048,0.170159961720633
"3929","New Zealand","NZD",899,"ipad","10.9-inch iPad Wi‑Fi 64GB - Yellow",1.68,1.63,3144.8,3253.45,535.119047619048,0.170159961720633
"3930","New Zealand","NZD",1799,"iphone","iPhone 14 Plus 128GB Midnight",1.68,1.63,3144.8,3253.45,1070.83333333333,0.340509200373103
"3931","New Zealand","NZD",1499,"ipad","10.9-inch iPad Air Wi-Fi + Cellular 64GB - Space Gray",1.68,1.63,3144.8,3253.45,892.261904761905,0.28372612082228
"3932","New Zealand","NZD",1599,"iphone","iPhone 14 128GB Blue",1.68,1.63,3144.8,3253.45,951.785714285714,0.302653814005887
"3933","New Zealand","NZD",2149,"mac","24-inch Pink iMac with 4.5K Retina display",1.68,1.63,3144.8,3253.45,1279.16666666667,0.40675612651573
"3934","New Zealand","NZD",2799,"ipad","12.9-inch iPad Pro Wi-Fi + Cellular 256GB - Silver",1.68,1.63,3144.8,3253.45,1666.07142857143,0.52978613220918
